church,date,total_attendance,men,women,youth,children,salvations,baptisms,home_visits,meals_food_packs,preschool_attendance
Sigcaweni,2024-02-04,115,5,12,30,68,0,0,7,0,0
Sigcaweni,2024-02-09,127,6,14,38,69,0,0,8,0,0
Sigcaweni,2024-02-11,45,7,11,10,17,0,0,0,0,0
Sigcaweni,2024-02-16,119,6,10,38,65,0,0,5,0,0
Sigcaweni,2024-02-18,122,5,8,27,82,0,0,6,0,40
Sigcaweni,2024-02-25,116,5,9,26,76,0,0,10,0,40
Sigcaweni,2024-03-03,119,5,8,29,77,0,0,8,40,0
Sigcaweni,2024-03-10,105,6,9,23,67,0,0,8,40,0
Sigcaweni,2024-03-24,60,10,13,12,25,0,0,0,40,0
Sigcaweni,2024-03-31,166,8,15,45,98,0,0,8,40,0
Sigcaweni,2024-04-07,62,2,5,15,40,0,0,9,0,40
Sigcaweni,2024-04-14,111,5,12,23,71,0,0,9,0,40
Sigcaweni,2024-04-21,120,5,11,28,76,0,0,8,0,40
Sigcaweni,2024-04-28,116,4,11,25,76,0,0,9,0,0
Sigcaweni,2024-05-05,124,4,9,31,80,0,0,5,0,0
Sigcaweni,2024-05-12,105,5,9,27,64,0,0,8,0,0
Sigcaweni,2024-05-19,113,4,9,25,75,0,0,8,0,40
Sigcaweni,2024-05-26,100,4,6,26,64,0,0,5,0,40
Sigcaweni,2024-06-02,102,6,5,22,69,0,0,4,0,40
Sigcaweni,2024-06-09,110,6,6,21,77,0,0,6,0,40
Sigcaweni,2024-06-16,114,6,8,29,71,0,0,0,0,40
Sigcaweni,2024-06-23,123,3,9,33,78,0,0,10,0,0
Sigcaweni,2024-06-30,113,5,7,25,76,0,0,8,0,40
Sigcaweni,2024-07-07,70,4,4,21,41,0,0,6,0,39
Sigcaweni,2024-07-14,107,5,9,23,70,0,0,7,0,40
Sigcaweni,2024-07-21,116,6,9,25,76,0,0,8,0,0
Sigcaweni,2024-07-28,111,5,10,27,69,0,0,15,0,40
Sigcaweni,2024-08-04,60,4,5,16,35,0,0,6,0,0
Sigcaweni,2024-08-11,89,5,8,20,56,0,0,6,0,0
Sigcaweni,2024-08-18,90,5,7,24,54,0,0,15,0,0
Sigcaweni,2024-08-25,105,5,7,26,67,0,0,8,0,0
Sigcaweni,2024-09-01,101,4,7,26,64,0,0,9,0,0
Sigcaweni,2024-09-08,104,4,5,28,67,0,0,7,0,0
Sigcaweni,2024-09-15,104,5,7,30,62,0,0,6,0,0
Sigcaweni,2024-09-22,115,6,10,31,68,0,0,6,0,0
Sigcaweni,2024-09-29,83,4,6,19,54,0,0,9,0,0
Sigcaweni,2024-10-06,125,5,11,31,78,0,0,15,0,0
Sigcaweni,2024-10-13,127,6,9,32,80,0,0,15,0,0
Sigcaweni,2024-10-20,146,9,12,37,88,0,0,9,0,0
Sigcaweni,2024-10-27,120,5,10,30,75,0,0,12,0,0
Sigcaweni,2024-11-03,138,5,15,39,79,0,0,12,0,0
Sigcaweni,2024-11-10,144,5,16,38,85,0,0,0,0,0
Sigcaweni,2024-11-17,133,5,12,36,80,0,0,12,0,0
Sigcaweni,2024-11-24,129,5,12,33,79,0,0,9,0,0
Sigcaweni,2024-12-01,129,5,12,33,79,0,0,9,0,0
Sigcaweni,2024-12-08,133,6,14,34,79,0,0,9,0,0
Sigcaweni,2024-12-15,129,5,15,29,80,0,0,12,0,0
Sigcaweni,2024-12-22,199,10,25,48,116,0,0,9,0,0
Sigcaweni,2024-12-29,122,6,15,28,73,0,0,6,0,0
Sigcaweni,2025-01-05,145,4,10,42,89,0,0,9,0,0
Sigcaweni,2025-01-12,138,5,8,46,79,0,0,12,0,0
Sigcaweni,2025-01-19,112,4,10,33,65,0,0,9,0,0
Sigcaweni,2025-01-26,117,4,11,39,63,0,0,9,0,0
Sigcaweni,2025-02-02,127,4,17,42,64,0,0,5,0,0
Sigcaweni,2025-02-09,127,6,14,38,69,0,0,8,0,0
Sigcaweni,2025-02-16,119,6,10,38,65,0,0,5,0,0
Sigcaweni,2025-02-23,123,6,14,36,67,0,0,5,0,0
Sigcaweni,2025-03-02,120,6,14,41,59,0,0,5,0,0
Sigcaweni,2025-03-09,115,5,10,39,61,0,0,5,0,0
Sigcaweni,2025-03-16,129,5,13,45,66,0,0,5,0,0
Sigcaweni,2025-03-30,118,5,13,45,55,0,0,4,0,0
Sigcaweni,2025-04-06,101,6,10,30,55,0,0,5,0,0
Sigcaweni,2025-04-13,153,6,11,51,85,0,0,5,0,0
Sigcaweni,2025-04-20,189,7,20,67,95,0,0,0,0,0
Sigcaweni,2025-04-27,126,6,13,45,62,0,0,6,0,0
Sigcaweni,2025-05-04,134,5,10,55,64,0,0,5,0,0
Sigcaweni,2025-05-11,115,4,11,45,55,0,0,4,0,0
Sigcaweni,2025-05-18,120,5,12,44,59,0,0,5,0,0
Sigcaweni,2025-05-25,115,6,15,37,57,0,0,3,0,0
Sigcaweni,2025-06-01,124,5,10,39,70,0,0,4,0,0
Sigcaweni,2025-06-08,111,5,15,37,54,0,0,6,0,0
Sigcaweni,2025-06-15,109,5,9,39,56,0,0,5,0,0
Sigcaweni,2025-06-22,114,5,10,34,65,0,0,4,0,0
Sigcaweni,2025-06-29,117,4,13,39,61,0,0,4,0,0
Sigcaweni,2025-07-06,112,5,9,38,60,0,0,3,0,0
Sigcaweni,2025-07-13,107,5,10,36,56,0,0,5,0,0
Sigcaweni,2025-07-20,128,4,10,38,76,0,0,5,0,0
Sigcaweni,2025-07-27,92,5,11,29,47,0,0,3,0,0
Sigcaweni,2025-08-03,116,5,10,36,65,0,0,0,0,0
Sigcaweni,2025-08-10,106,3,11,27,65,0,0,0,0,0
Sigcaweni,2025-08-18,111,4,11,28,68,0,0,0,0,0
Sigcaweni,2025-08-24,107,4,9,28,66,0,0,3,0,0
Sigcaweni,2025-08-31,106,3,12,38,53,0,0,3,0,0
Sigcaweni,2025-09-07,118,5,11,45,57,0,0,3,0,0
Sigcaweni,2025-09-14,130,5,12,45,68,0,0,3,0,0
Sigcaweni,2025-09-21,106,5,11,29,61,0,0,4,0,0
Sigcaweni,2025-09-28,111,4,12,40,55,0,0,3,0,0
Sigcaweni,2025-10-05,105,5,10,35,55,0,0,3,0,0
Sigcaweni,2025-10-12,108,7,9,36,56,0,0,4,0,0
Sigcaweni,2025-10-19,110,6,14,35,55,0,0,3,0,0
Sigcaweni,2025-10-26,113,5,10,31,67,0,0,17,0,0
Sigcaweni,2025-11-02,75,3,10,22,40,0,0,7,0,0
Sigcaweni,2025-11-09,105,5,12,38,50,0,0,7,0,0
Sigcaweni,2025-11-16,29,2,2,10,15,0,0,6,0,0
Sigcaweni,2025-11-23,118,3,16,26,73,0,0,4,0,0
Sigcaweni,2025-11-30,120,6,14,40,60,0,0,5,0,0
Sigcaweni,2025-12-14,81,4,10,22,45,0,0,6,0,0
Sigcaweni,2025-12-21,146,7,19,50,70,0,0,5,0,0
Sigcaweni,2025-12-28,91,6,7,28,50,0,0,3,0,0
Sigcaweni,2026-01-04,109,5,10,34,60,0,0,5,0,0
Sigcaweni,2026-01-11,68,3,10,20,35,0,0,4,0,0
Sigcaweni,2026-01-18,108,5,13,35,55,0,0,4,0,0
Sigcaweni,2026-02-01,112,6,12,29,65,0,0,5,0,0
Sigcaweni,2026-02-08,110,5,13,33,59,0,0,5,0,0
Sigcaweni,2026-02-15,115,6,9,40,60,0,0,5,0,0
Sigcaweni,2026-02-22,103,5,6,31,61,0,0,2,0,0
Sigcaweni,2026-03-01,97,3,14,29,51,0,0,4,0,0
Sigcaweni,2026-03-08,101,4,12,35,50,0,0,4,0,0
Sigcaweni,2026-03-15,108,6,12,35,55,0,0,4,0,0
Sigcaweni,2026-03-29,106,4,11,38,53,0,0,3,0,0
Sigcaweni,2026-04-05,222,11,25,91,95,0,0,4,0,40
Sigcaweni,2026-04-12,116,5,11,35,65,0,0,4,0,3
Sigcaweni,2026-04-19,121,6,8,42,65,0,0,5,0,0
Sigcaweni,2026-04-26,101,5,8,38,50,0,0,4,0,0
Sigcaweni,2026-05-03,111,5,10,38,58,0,0,4,0,0
Sigcaweni,2026-05-10,110,5,15,32,58,0,0,4,0,0
Sigcaweni,2026-05-17,108,8,10,31,59,0,0,4,0,0
Sigcaweni,2026-05-24,101,7,10,28,56,0,0,4,0,0
Sigengeni,2022-02-19,36,1,8,21,6,0,0,0,0,0
Sigengeni,2022-02-26,22,1,5,2,14,0,0,0,0,0
Sigengeni,2022-03-05,14,1,7,2,4,0,0,0,0,0
Sigengeni,2022-03-12,17,1,6,3,7,0,0,0,0,0
Sigengeni,2022-03-19,18,1,6,2,9,0,0,0,0,0
Sigengeni,2022-03-26,17,2,6,2,7,0,0,0,0,0
Sigengeni,2022-04-02,31,2,9,6,14,0,0,0,0,0
Sigengeni,2022-04-16,27,2,9,3,13,0,0,0,0,0
Sigengeni,2022-04-23,25,2,6,4,13,0,0,0,0,0
Sigengeni,2022-04-30,25,1,6,4,14,0,0,0,0,0
Sigengeni,2022-07-02,92,3,14,12,63,0,0,0,0,0
Sigengeni,2022-07-09,79,1,16,10,52,0,0,0,0,0
Sigengeni,2022-07-16,81,1,9,8,63,0,0,0,0,0
Sigengeni,2022-07-23,104,1,13,16,74,0,0,0,0,0
Sigengeni,2022-07-30,130,3,15,18,94,0,0,0,0,0
Sigengeni,2022-08-06,81,1,9,8,63,0,0,0,0,0
Sigengeni,2022-08-13,104,1,13,16,74,0,0,0,0,0
Sigengeni,2022-08-20,80,2,11,14,53,0,0,1,0,0
Sigengeni,2022-08-27,76,3,17,14,42,0,0,2,0,0
Sigengeni,2023-02-19,36,1,8,21,6,0,0,0,0,0
Sigengeni,2023-02-26,22,1,5,2,14,0,0,0,0,0
Sigengeni,2023-03-05,14,1,7,2,4,0,0,0,0,0
Sigengeni,2023-03-12,17,1,6,3,7,0,0,0,0,0
Sigengeni,2023-03-19,18,1,6,2,9,0,0,0,0,0
Sigengeni,2023-03-26,17,2,6,2,7,0,0,0,0,0
Sigengeni,2023-04-02,31,2,9,6,14,0,0,0,0,0
Sigengeni,2023-04-16,27,2,9,3,13,0,0,0,0,0
Sigengeni,2023-04-23,25,2,6,4,13,0,0,0,0,0
Sigengeni,2023-04-30,25,1,6,4,14,0,0,0,0,0
Sigengeni,2023-05-07,21,2,7,3,9,0,0,0,0,0
Sigengeni,2023-05-14,21,1,7,3,10,0,0,0,0,0
Sigengeni,2023-05-21,29,1,8,4,16,0,0,0,0,0
Sigengeni,2023-05-28,50,3,12,16,19,0,0,0,0,0
Sigengeni,2023-06-04,43,1,8,11,23,0,0,0,0,0
Sigengeni,2023-06-11,75,2,13,12,48,0,0,0,0,0
Sigengeni,2023-06-18,89,2,16,14,57,0,0,0,0,0
Sigengeni,2023-06-25,91,3,16,14,58,0,0,0,0,0
Sigengeni,2023-07-02,92,3,14,12,63,0,0,0,0,0
Sigengeni,2023-07-09,79,1,16,10,52,0,0,0,0,0
Sigengeni,2023-07-16,122,2,15,18,87,0,0,0,0,0
Sigengeni,2023-07-23,108,1,13,16,78,0,0,0,0,0
Sigengeni,2023-07-30,130,3,15,18,94,0,0,0,0,0
Sigengeni,2023-08-06,81,1,9,8,63,0,0,0,0,0
Sigengeni,2023-08-13,104,1,13,16,74,0,0,0,0,0
Sigengeni,2023-08-20,80,2,11,14,53,0,0,1,0,0
Sigengeni,2023-08-27,76,3,17,14,42,0,0,2,0,0
Sigengeni,2023-09-03,90,2,13,16,59,0,0,1,0,0
Sigengeni,2023-09-10,121,3,18,22,78,0,0,3,0,0
Sigengeni,2023-09-17,124,4,17,19,84,0,0,1,0,0
Sigengeni,2023-09-24,131,2,20,27,82,0,0,3,0,0
Sigengeni,2023-10-01,73,2,11,13,47,0,0,1,0,0
Sigengeni,2023-10-08,82,3,11,14,54,0,0,1,0,0
Sigengeni,2023-10-15,91,4,13,16,58,0,0,2,0,0
Sigengeni,2023-10-22,105,2,12,22,69,0,0,2,0,0
Sigengeni,2023-10-29,48,2,8,12,26,0,0,1,0,0
Sigengeni,2023-11-05,100,2,14,17,67,0,0,2,0,0
Sigengeni,2023-11-12,123,4,16,26,77,0,0,9,0,0
Sigengeni,2023-11-19,113,3,9,22,79,0,0,3,0,0
Sigengeni,2023-11-26,101,3,13,18,67,0,0,2,0,0
Sigengeni,2023-12-03,88,2,9,14,63,0,0,2,0,0
Sigengeni,2023-12-10,110,3,14,26,67,0,0,3,0,0
Sigengeni,2023-12-17,106,2,13,18,73,0,0,2,0,0
Sigengeni,2023-12-24,125,5,14,23,83,0,0,4,0,0
Sigengeni,2023-12-31,64,2,9,17,36,0,0,2,0,0
Sigengeni,2024-01-07,93,3,12,16,62,0,0,1,0,0
Sigengeni,2024-01-14,58,4,9,13,32,0,0,1,0,0
Sigengeni,2024-01-21,112,3,14,23,72,0,0,1,0,0
Sigengeni,2024-01-28,96,5,14,19,58,0,0,3,0,0
Sigengeni,2024-02-02,51,3,7,9,32,0,0,3,64,0
Sigengeni,2024-02-04,86,3,11,16,56,0,0,1,0,0
Sigengeni,2024-02-09,87,3,10,13,61,0,0,2,64,0
Sigengeni,2024-02-11,133,12,30,54,37,0,0,11,0,0
Sigengeni,2024-02-16,90,3,8,14,65,2,0,2,128,0
Sigengeni,2024-02-18,109,4,14,24,67,0,0,3,0,0
Sigengeni,2024-02-25,70,2,8,13,47,0,0,1,0,0
Sigengeni,2024-03-03,117,5,16,23,73,0,0,3,0,0
Sigengeni,2024-03-10,70,2,7,13,48,0,0,1,0,0
Sigengeni,2024-03-17,83,3,9,14,57,0,0,1,0,0
Sigengeni,2024-03-24,35,2,5,7,21,0,0,0,0,0
Sigengeni,2024-03-31,63,2,8,14,39,0,0,1,0,0
Sigengeni,2024-04-07,34,1,6,8,19,0,0,0,0,0
Sigengeni,2024-04-14,77,2,13,14,48,0,0,3,108,0
Sigengeni,2024-04-21,102,3,16,21,62,0,0,4,360,0
Sigengeni,2024-04-28,121,3,14,26,78,14,0,6,288,0
Sigengeni,2024-05-05,104,4,16,22,62,5,0,4,0,0
Sigengeni,2024-05-12,83,3,11,17,52,0,0,2,20,0
Sigengeni,2024-05-19,99,5,10,17,67,3,0,1,72,40
Sigengeni,2024-05-26,123,6,17,26,74,0,0,1,252,40
Sigengeni,2024-06-02,92,3,13,20,56,0,0,1,36,40
Sigengeni,2024-06-09,54,2,6,14,32,0,0,2,30,40
Sigengeni,2024-06-16,40,3,5,8,24,0,0,1,36,40
Sigengeni,2024-06-23,69,4,9,13,43,0,0,1,30,40
Sigengeni,2024-06-30,120,3,14,21,82,1,0,2,360,40
Sigengeni,2024-07-07,131,3,14,24,90,0,0,1,144,40
Sigengeni,2024-07-14,110,3,10,19,78,0,0,3,360,40
Sigengeni,2024-07-21,88,3,7,16,62,0,0,1,144,0
Sigengeni,2024-07-28,80,3,8,13,56,0,0,2,36,0
Sigengeni,2024-08-04,96,3,13,16,64,0,0,3,360,0
Sigengeni,2024-08-11,155,12,21,26,96,7,0,10,360,0
Sigengeni,2024-08-18,98,5,13,16,64,3,0,3,72,0
Sigengeni,2024-08-25,83,3,10,14,56,3,0,2,144,0
Sigengeni,2024-09-01,72,5,8,13,46,1,0,3,36,0
Sigengeni,2024-09-08,101,5,13,16,67,2,0,2,108,0
Sigengeni,2024-09-15,68,2,10,13,43,1,0,2,64,0
Sigengeni,2024-09-22,58,3,7,14,34,6,0,1,10,0
Sigengeni,2024-09-29,113,3,13,21,76,6,0,2,20,0
Sigengeni,2024-10-06,131,7,15,26,83,8,0,2,32,0
Sigengeni,2024-10-13,113,3,14,20,76,1,0,2,160,0
Sigengeni,2024-10-20,54,3,9,16,26,0,0,2,64,0
Sigengeni,2024-10-27,85,2,10,15,58,3,0,2,96,0
Sigengeni,2024-11-03,117,4,14,23,76,0,0,3,64,0
Sigengeni,2024-11-10,111,4,16,23,68,1,0,1,20,0
Sigengeni,2024-11-17,93,2,11,13,67,0,0,1,10,0
Sigengeni,2024-11-24,121,6,14,23,78,0,0,3,96,0
Sigengeni,2024-12-01,70,3,9,12,46,0,0,0,160,0
Sigengeni,2024-12-08,90,4,11,17,58,4,0,3,256,0
Sigengeni,2024-12-15,81,2,10,13,56,0,0,0,128,0
Sigengeni,2024-12-22,97,4,10,15,68,0,0,3,160,0
Sigengeni,2024-12-29,55,3,7,13,32,0,0,2,128,0
Sigengeni,2025-01-05,64,5,9,16,34,0,0,2,96,0
Sigengeni,2025-01-12,26,2,6,8,10,1,0,0,20,0
Sigengeni,2025-01-19,103,3,14,17,69,0,0,1,32,0
Sigengeni,2025-01-26,92,3,8,12,69,4,0,3,160,0
Sigengeni,2025-02-02,51,3,7,9,32,0,0,3,64,0
Sigengeni,2025-02-09,87,3,10,13,61,0,0,2,64,0
Sigengeni,2025-02-16,90,3,8,14,65,2,0,2,128,0
Sigengeni,2025-02-23,80,3,7,14,56,0,0,0,64,0
Sigengeni,2025-03-02,89,3,9,10,67,0,0,0,96,0
Sigengeni,2025-03-09,71,5,6,11,49,0,0,9,96,0
Sigengeni,2025-03-16,66,3,6,11,46,0,0,9,96,0
Sigengeni,2025-03-23,77,5,7,9,56,0,0,3,20,0
Sigengeni,2025-03-30,78,3,8,11,56,0,0,1,20,0
Sigengeni,2025-04-06,72,3,7,13,49,0,0,1,36,0
Sigengeni,2025-04-13,71,3,7,9,52,0,0,2,108,0
Sigengeni,2025-04-20,94,3,9,15,67,1,1,2,144,0
Sigengeni,2025-04-27,93,2,9,14,68,2,0,3,72,0
Sigengeni,2025-05-04,90,5,12,17,56,0,0,4,216,0
Sigengeni,2025-05-11,81,3,9,13,56,0,0,2,108,0
Sigengeni,2025-05-18,94,3,9,15,67,0,0,2,144,0
Sigengeni,2025-05-25,82,3,11,13,55,2,0,4,108,0
Sigengeni,2025-06-01,108,3,14,19,72,3,0,6,144,0
Sigengeni,2025-06-08,93,3,10,16,64,1,0,3,72,0
Sigengeni,2025-06-15,101,4,11,14,72,5,0,0,10,0
Sigengeni,2025-06-22,101,4,10,13,74,0,0,3,108,0
Sigengeni,2025-06-29,72,3,9,7,53,0,0,2,72,0
Sigengeni,2025-07-06,59,2,6,9,42,0,0,3,108,0
Sigengeni,2025-07-13,66,3,10,8,45,0,0,3,36,0
Sigengeni,2025-07-20,63,3,8,11,41,0,0,5,72,0
Sigengeni,2025-07-27,13,2,5,3,3,0,0,1,72,0
Sigengeni,2025-08-03,92,4,11,14,63,0,0,3,108,0
Sigengeni,2025-08-10,53,3,7,9,34,0,0,2,72,0
Sigengeni,2025-08-18,96,3,10,14,69,1,0,4,144,0
Sigengeni,2025-08-24,97,3,8,12,74,0,0,3,108,0
Sigengeni,2025-08-31,48,5,5,11,27,0,0,2,0,0
Sigengeni,2025-09-07,72,2,7,10,53,0,0,2,72,0
Sigengeni,2025-09-14,96,3,13,11,69,0,0,4,180,0
Sigengeni,2025-09-21,74,3,7,10,54,0,0,3,108,0
Sigengeni,2025-09-28,62,2,5,7,48,0,0,2,108,0
Sigengeni,2025-10-05,75,6,13,17,39,0,0,4,36,0
Sigengeni,2025-10-12,137,4,19,23,91,0,0,5,108,0
Sigengeni,2025-10-19,161,5,23,29,104,0,0,4,0,0
Sigengeni,2025-10-26,106,3,14,16,73,1,0,3,0,0
Sigengeni,2025-11-02,36,2,5,7,22,0,0,3,0,0
Sigengeni,2025-11-09,144,2,22,27,93,4,0,3,10,0
Sigengeni,2025-11-16,4,1,1,2,0,0,0,3,0,0
Sigengeni,2025-11-23,129,4,15,23,87,2,12,5,0,0
Sigengeni,2025-11-30,75,2,7,10,56,0,0,3,0,0
Sigengeni,2025-12-07,78,2,8,11,57,0,0,3,0,0
Sigengeni,2025-12-14,20,2,4,5,9,0,0,2,0,0
Sigengeni,2025-12-21,21,1,7,2,11,0,0,1,0,0
Sigengeni,2025-12-28,53,3,10,7,33,0,0,2,0,0
Sigengeni,2026-01-04,66,5,15,14,32,0,0,2,0,0
Sigengeni,2026-01-11,35,1,3,3,28,0,0,1,0,0
Sigengeni,2026-01-18,60,1,9,11,39,0,0,0,144,0
Sigengeni,2026-01-25,71,3,12,9,47,0,0,2,96,0
Sigengeni,2026-02-01,78,2,7,5,64,0,0,2,96,0
Sigengeni,2026-02-08,86,3,8,14,61,0,0,2,240,0
Sigengeni,2026-02-15,74,1,12,9,52,0,0,2,108,0
Sigengeni,2026-02-22,33,2,5,7,19,0,0,3,96,0
Sigengeni,2026-03-01,64,2,7,9,46,0,0,2,72,0
Sigengeni,2026-03-08,67,2,5,8,52,0,0,3,108,0
Sigengeni,2026-03-15,66,3,10,8,45,0,0,3,108,0
Sigengeni,2026-03-22,50,2,6,5,37,0,0,2,96,0
Sigengeni,2026-03-29,61,2,8,12,39,0,0,2,72,0
Sigengeni,2026-04-05,29,1,6,4,18,0,0,1,36,0
Sigengeni,2026-04-12,71,2,9,13,47,0,0,2,2,0
Sigengeni,2026-04-19,73,2,4,10,57,0,0,3,3,0
Sigengeni,2026-04-26,86,4,10,13,59,0,0,3,108,0
Sigengeni,2026-05-03,67,3,7,9,48,0,0,1,36,0
Sigengeni,2026-05-10,78,1,10,13,54,0,0,3,108,0
Sigengeni,2026-05-17,78,1,14,1,62,0,0,3,144,0
Sigengeni,2026-05-24,95,4,11,16,64,0,0,4,108,0
Sigombeni,2022-01-01,57,5,10,14,28,0,0,4,24,0
Sigombeni,2022-01-08,62,3,9,22,28,0,0,15,40,0
Sigombeni,2022-01-15,67,4,13,18,32,0,0,10,35,0
Sigombeni,2022-01-22,58,5,13,18,22,0,0,12,25,0
Sigombeni,2022-01-29,58,5,8,21,24,0,0,10,0,0
Sigombeni,2022-02-05,73,7,14,17,35,0,0,10,40,0
Sigombeni,2022-02-12,15,2,6,5,2,0,0,5,0,0
Sigombeni,2022-02-19,52,4,13,15,20,0,0,8,25,0
Sigombeni,2022-02-26,26,1,6,7,12,0,0,10,0,0
Sigombeni,2022-03-05,64,3,16,9,36,0,0,15,50,0
Sigombeni,2022-03-12,70,9,13,16,32,0,0,10,70,0
Sigombeni,2022-03-19,95,7,17,25,46,0,0,15,50,0
Sigombeni,2022-03-26,74,7,16,19,32,0,0,20,40,0
Sigombeni,2022-04-02,82,8,14,20,40,0,0,15,45,0
Sigombeni,2022-04-16,79,8,14,20,37,0,0,12,40,0
Sigombeni,2022-04-23,71,2,17,19,33,0,0,10,40,0
Sigombeni,2022-04-30,128,10,29,53,36,0,0,20,0,0
Sigombeni,2022-07-02,67,7,12,11,37,0,0,10,40,0
Sigombeni,2022-07-09,59,5,16,12,26,0,0,20,30,0
Sigombeni,2022-07-16,65,8,17,18,22,0,0,15,30,0
Sigombeni,2022-07-23,72,8,14,26,24,5,0,20,0,0
Sigombeni,2022-07-30,71,6,9,25,31,0,0,10,40,0
Sigombeni,2022-08-06,65,8,17,18,22,0,0,15,30,0
Sigombeni,2022-08-13,72,8,14,26,24,5,0,20,0,0
Sigombeni,2022-08-20,78,7,13,14,44,0,0,30,45,0
Sigombeni,2022-08-27,55,5,14,14,22,0,0,20,30,0
Sigombeni,2022-09-04,35,3,6,14,12,0,0,6,15,0
Sigombeni,2022-09-11,54,4,8,18,24,0,0,8,24,0
Sigombeni,2022-09-18,48,3,9,17,19,0,0,5,20,0
Sigombeni,2022-09-25,59,6,10,19,24,0,0,10,30,0
Sigombeni,2022-10-02,47,4,8,15,20,0,0,7,22,0
Sigombeni,2022-10-09,44,3,11,17,13,0,0,10,20,0
Sigombeni,2022-10-16,50,7,10,16,17,0,0,7,20,0
Sigombeni,2022-10-23,37,4,7,15,11,0,0,5,21,0
Sigombeni,2022-10-30,57,3,9,19,26,0,0,10,28,0
Sigombeni,2022-11-06,49,5,10,9,25,0,0,5,26,0
Sigombeni,2022-11-13,40,5,7,11,17,0,0,10,20,0
Sigombeni,2022-11-20,56,3,13,14,26,0,0,7,0,0
Sigombeni,2022-11-27,35,2,6,12,15,0,0,10,19,0
Sigombeni,2022-12-04,49,2,9,10,28,0,0,12,30,0
Sigombeni,2022-12-11,71,5,11,18,37,0,0,10,40,0
Sigombeni,2022-12-18,67,3,12,17,35,0,0,12,68,0
Sigombeni,2022-12-25,85,8,19,20,38,0,0,15,110,0
Sigombeni,2023-01-01,57,5,10,14,28,0,0,4,24,0
Sigombeni,2023-01-08,62,3,9,22,28,0,0,15,40,0
Sigombeni,2023-01-15,67,4,13,18,32,0,0,10,35,0
Sigombeni,2023-01-22,58,5,13,18,22,0,0,12,25,0
Sigombeni,2023-01-29,58,5,8,21,24,0,0,10,0,0
Sigombeni,2023-02-05,73,7,14,17,35,0,0,10,40,0
Sigombeni,2023-02-12,15,2,6,5,2,0,0,5,0,0
Sigombeni,2023-02-19,52,4,13,15,20,0,0,8,25,0
Sigombeni,2023-02-26,26,1,6,7,12,0,0,10,0,0
Sigombeni,2023-03-05,64,3,16,9,36,0,0,15,50,0
Sigombeni,2023-03-12,70,9,13,16,32,0,0,10,70,0
Sigombeni,2023-03-19,95,7,17,25,46,0,0,15,50,0
Sigombeni,2023-03-26,74,7,16,19,32,0,0,20,40,0
Sigombeni,2023-04-02,82,8,14,20,40,0,0,15,45,0
Sigombeni,2023-04-16,79,8,14,20,37,0,0,12,40,0
Sigombeni,2023-04-23,71,2,17,19,33,0,0,10,40,0
Sigombeni,2023-04-30,128,10,29,53,36,0,0,20,0,0
Sigombeni,2023-05-07,87,6,17,20,44,0,0,20,50,0
Sigombeni,2023-05-14,77,7,13,17,40,0,0,15,45,0
Sigombeni,2023-05-21,73,7,15,19,32,0,0,10,37,0
Sigombeni,2023-05-28,69,5,12,16,36,0,0,15,40,0
Sigombeni,2023-06-04,71,7,16,20,28,0,0,10,30,0
Sigombeni,2023-06-11,80,12,17,21,30,0,0,0,40,0
Sigombeni,2023-06-18,78,5,16,23,34,0,0,10,40,0
Sigombeni,2023-06-25,81,9,15,32,25,0,0,15,30,0
Sigombeni,2023-07-02,67,7,12,11,37,0,0,10,40,0
Sigombeni,2023-07-09,59,5,16,12,26,0,0,20,30,0
Sigombeni,2023-07-16,75,9,19,20,27,0,0,25,30,0
Sigombeni,2023-07-30,71,6,9,25,31,0,0,10,40,0
Sigombeni,2023-08-06,65,8,17,18,22,0,0,15,30,0
Sigombeni,2023-08-13,72,8,14,26,24,5,0,20,0,0
Sigombeni,2023-08-20,78,7,13,14,44,0,0,30,45,0
Sigombeni,2023-08-27,55,5,14,14,22,0,0,20,30,0
Sigombeni,2023-09-03,54,5,7,17,25,0,0,15,35,0
Sigombeni,2023-09-10,59,3,14,18,24,0,0,10,30,0
Sigombeni,2023-09-17,36,8,9,13,6,0,0,20,15,0
Sigombeni,2023-09-24,39,3,7,9,20,0,0,10,0,0
Sigombeni,2023-10-01,41,4,9,14,14,0,0,15,20,0
Sigombeni,2023-10-08,66,8,14,15,29,0,0,10,0,0
Sigombeni,2023-10-15,84,12,17,18,37,0,0,20,40,0
Sigombeni,2023-10-22,134,10,25,58,41,30,0,25,50,0
Sigombeni,2023-10-29,28,5,10,8,5,0,0,10,15,0
Sigombeni,2023-11-05,84,9,17,22,36,0,0,20,35,0
Sigombeni,2023-11-12,76,6,16,17,37,0,0,25,40,0
Sigombeni,2023-11-19,72,5,14,17,36,0,0,15,36,0
Sigombeni,2023-11-26,60,6,13,13,28,0,0,10,30,0
Sigombeni,2023-12-03,84,9,13,31,31,0,0,15,35,0
Sigombeni,2023-12-10,69,8,13,18,30,0,0,20,31,0
Sigombeni,2023-12-17,26,5,5,4,12,0,0,10,20,0
Sigombeni,2023-12-24,34,5,5,6,18,0,0,15,29,0
Sigombeni,2023-12-31,62,7,13,15,27,0,0,10,30,0
Sigombeni,2024-01-07,81,10,15,16,40,0,0,20,0,0
Sigombeni,2024-01-14,51,6,8,13,24,0,0,15,30,0
